"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"24","12","UP","1224MA041","","","","","24","12","UP","1224MA041","","","24","12","30","5","0","AM","01","1","1","0","0","","NORTH LITTLE ROCK","342.07","05","44","1","4","004","E","MEWN","1","8900","1","Y","YARD 205","1","","2","MLLX","026504","016","Y","","","000","","2","0","0","0","0","0","0","0","0","0","51","0","75","0","0","1","0","3","0","0","42442","2500","T220","","0","0","0","0","T220","2","1","004","44942","","05C119","0","000000","0","1","0","1","0","09","44","09","44","1","5","","CL","","","","139","","2024","0","0","0","0","0","0","PULASKI","119","","","","N","7895","2","WHILE YARDING, THE MEWNL-29 CAME ACROSS BROKEN RAIL, RESULTING IN DERAIL OF 4 CARS AND DAMAGING 8 OT","HERS. DERAILMENT CAUSE WAS BROKEN RAIL.","","","","","","","","","","","","","","0","34.770706","-92.234184","2","5","","","","HOXIE SUB",
"24","11","BNSF","CH1124108","","","","","24","11","BJRY","111920241","","","24","11","19","6","45","PM","01","0","0","0","0","","ROCHELLE","83.8","17","41","3","1","004","E","UPHC","2","2664","1","Y","0205","1","0","2","CEFX","304700","102","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","2","0","0","38108","0","H307","","0","0","0","0","H307","2","1","004","42662","","17C141","0","000000","0","2","0","2","0","06","15","06","15","1","4","","1","","","","151","","2024","0","0","0","0","0","0","OGLE","141","","","","N","4199","4","U-PHCRCH4-15A FAILED TO CONTROL MOVEMENT WHILE SHOVING ON BJRY INDUSTRY TRACK AND SHOVED OFF THE BER","M CAUSING 2 RAILCARS TO DERAIL. NO HAZMAT RELEASED.","","","","","","","","","","","","","","0","41.913349","-89.082878","2","5","K","","","AURORA",
"24","03","CSX","000216519","","","","","24","03","CSX","000216519","","","24","03","02","6","29","PM","03","0","0","0","0","","RIVERDALE","0002.0","17","35","2","1","010","E","Y295","3","0","7","Y","B22","1","0000.0","2","TTPX","081424","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","2","0","40","0","0","0","0","1","0","0","12045","0","H306","","0","0","0","0","H306","2","1","010","240226","","17C031","0","000000","0","1","0","1","0","03","30","03","30","3","4","","1","","","","157","","2024","0","0","0","0","0","0","COOK","031","00","00","","N","2520","0","WHILE WORKING ON THE WEST END OF BARR YARD, TRACK B22,   WITH CSXT 1710, Y295 02 , SHOVED INTO EQUIP","MENT THAT WAS PULLING OUT OF TRACK B20 ONTO THE `B` LEAD.","","","","","","","","","","","","","","3","41.649857","-87.631209","2","5","","","","BARR",
"24","04","CSX","000217595","","","","","24","04","CSX","000217595","","","24","04","23","9","15","PM","12","0","0","0","0","","RIVERDALE","0002.0","17","40","4","2","003","E","","3","0","6","N","YARD","1","0000.0","2","HLMX","060634","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","7","0","58","0","0","0","0","1","0","0","106","0","H018","","0","0","0","0","H018","2","1","005","46738","","17C031","0","000000","0","0","0","0","0","","","","","3","4","","1","","","","404","","2024","0","0","0","0","0","0","COOK","031","00","00","","N","2890","0","THE Y295-23 SPOTTED TRACK B25 FROM THE WEST END OF THE YARD AROUND 20:17. AT 20:43 THE MECHANICAL DE","PARTMENT LOCKED OUT THE EAST END WITH THE OTHER CARMAN WAITING TO LOCKOUT THE WEST END OF THE TRACK.","THE EAST END CARMAN PROCEEDED TO WALK WEST IN TRACK B25 AFTER AROUND 17 MINUTES IN THE TRACK, THE C","ARS BEGAN TO ROLL EAST AT 21:00 AND SIDESWIPED Y293-23 ON THE EAST-END OF THE B-YARD WORK LEAD AT 20",":16.","","","","","","","","","","","0","41.650035","-87.643692","2","5","","","","BARR",
"24","03","TRRA","24009OR","24","03","ALS","0324AS020","24","03","TRRA","24009OR","","","24","03","30","12","0","PM","01","0","0","0","0","","EAST ST LOUIS","","17","45","2","1","000","E","","4","0","","","MAIN 1 VALLEY A DIAM","1","3","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17642","T403","","0","0","0","0","T403","1","1","010","48035","","17C163","0","000000","0","","","","","","","","","2","6","","Cl","","","","170","","2024","0","0","0","0","0","0","ST CLAIR","163","","","","","8300","2","YAS102 WAS DEPARTING ALS YARD OFF OF 1 LEAD, THEY STOPPED AT TA004 AND RECEIVED PERMISSION TO PASS S","IGNAL. WHEN THEY STARTED THEY DERAILED 4 CARS AT THE VALLEY A DIAMOND.","","","","","","","","","","","","","","","38.596944","-90.155277","1","1","Q","","","ILLINOIS TRANSFER",
"24","03","CSX","000216704","","","","","24","03","TRRA","24006OR","","","24","03","08","6","57","AM","01","0","0","0","0","","VENICE","0235.0","17","60","1","2","005","E","M345","2","5475","1","Y","LONG LEAD","1","0000.0","2","CN","704297","033","N","","","000","","2","0","0","0","0","0","0","0","0","0","35","0","26","0","0","0","0","3","0","0","5700","0","T199","","0","0","0","0","T199","2","1","005","69693","","17C163","0","000000","0","1","0","1","0","08","57","08","57","1","6","","1","","","","467","","2024","0","0","0","0","0","0","ST CLAIR","163","","","","N","3625","1","M34508 CREW PULLED THROUGH THE LONG SIDE TRACK 10 AT THE TERMINAL RAILROAD AND DOUBLE INTO TRACK 1,","COMING OUT WITH 61 CARS.  CREW STARTED TO SHOVE TRACK 1- WHILE SHOVING TOWARD TRACK 1 LINE 34 (LCEX","1310) DERAILED WESTWARD OVER THE PIT SWTICH FROG AND TRACKED PARALLEL TO THE INBOUND LEAD.    CAR DE","RAILED TOWARDS THE INSIDE OF A 7.5 DEGREE CURVE WITH DOWNHILL GRADE SHOVING BACK INTO YARD, SWITCH/F","ROG IS AT THE PEAK OF THE CURVE.  TERMINAL RR DAMAGES= $ 63,993.34.","","","","","","","","","","","0","38.642282","-90.098859","2","5","","","","MERCHANTS",
"24","03","CSX","000216519","","","","","24","03","CSX","000216519","","","24","03","02","6","29","PM","03","0","0","0","0","","RIVERDALE","0002.0","17","35","2","1","010","E","Y293","3","0","7","Y","B20, B LEAD","1","0000.0","2","AITX","210496","038","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0","0","14","0","0","219457","8724","H306","","0","0","0","0","H306","2","1","010","240226","","17C031","0","000000","0","1","0","1","0","02","30","02","30","1","4","","1","","","","157","","2024","0","0","0","0","0","0","COOK","031","00","00","","N","2280","0","WHILE WORKING ON THE WEST END OF BARR YARD, TRACK B22,   WITH CSXT 1710, Y295 02 , SHOVED INTO EQUIP","MENT THAT WAS PULLING OUT OF TRACK B20 ONTO THE `B` LEAD.","","","","","","","","","","","","","","3","41.649857","-87.631209","2","5","","","","BARR",
"24","09","FEC","X52092724","24","09","BLF","20245469","24","09","FEC","X52092724","","272485X","24","09","27","12","23","PM","07","0","0","0","0","","BOYNTON BEACH","313.67","12","89","2","2","000","","","2","0","","","EAST MAIN","4","2.45","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","564","M308","","0","0","1","0","M308","1","4","078","30580","","12C099","0","000000","0","","","","","","","","","1","3","","2","","","","274","","2024","0","0","0","0","0","0","PALM BEACH","099","","","","","","","BLF725 TRAVELING S/B ON THE EAST MAIN OBSERVED A VEHICLE GO AROUND THE DOWN GATES AT MP313.67. THE C","REW SOUNDED THE HORN AND PLACED THE TRAIN INTO EMERGENCY PRIOR TO STRIKING THE VEHICLE. THE STRIKE R","ESULTED IN A FATALITY. FEC DAMAGE COST: $563.58. BLF DAMAGE COST: $30,016.","","","","","","","","","","","","","","26.507304","-80.063004","1","1","B","Q","","SYSTEM",
"24","12","SFRV","12072024","","","","","24","12","SFRV","12072024","","628282G","24","12","07","7","48","PM","07","0","0","0","0","","HOLLYWOOD","1020.8","12","75","3","1","063","E","P684","1","0","3","Y","1","4","1.0","1","SFRV","000807","001","Y","","","000","","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","M303","","0","0","0","0","M303","1","4","063","0","","12C011","0","000000","0","1","0","1","0","06","35","05","15","1","3","","3","","","","124","","2024","0","0","0","0","0","0","BROWARD","011","","","","Y","308","1","P684 STRUCK A VEHICLE AT PEMBROKE RD CROSSING. DRIVER WAS NOT IN THE VEHICLE AT THE TIME OF HE STRIK","E. NO INJURIES REPORTED.","","","","","","","","","","","","","","0","25.99621","-80.16728","1","1","","","","SOUTHFLRAILCORRIDOR",
"24","06","CXRG","CX240613A","","","","","24","06","CXRG","CX240613A","","","24","06","13","3","11","PM","01","0","0","0","0","","SIERRA","214.2","08","92","2","1","010","E","RELI","4","1340","1","Y","MAIN LINE","1","400.00","1","CXRG","000512","001","N","","","000","","2","2","0","0","0","2","0","0","0","0","8","0","10","0","0","0","0","0","0","0","0","64274","T109","","0","0","0","0","T109","1","1","010","64274","","08C023","0","000000","0","3","1","1","1","04","11","04","11","1","6","","0","","","","288","","2024","0","0","0","0","0","0","COSTILLA","023","00","00","","N","","","CREW WAS ON DUTY AT 1100. THE DEADHEADED TO TRAIN IN WALSENBURG SWAP CREWS AND DEPARTED WITH INBOUND","8X10. COMING UP ON MP 214 ENGINEER NOTICED A SUNKINK/RAIL MOVING. ONCE ENGINEER NOTICED RAIL MOVING","CREW PUT TRAIN INTO EMERGENCY. WHEN THEY CAME TO A STOP BOTH LOCOMOTIVES WERE DERAILED.","","","","","","","","","","","","","0","37.52395","-105.256144","2","2","","","","ALAMOSA SUB",
"24","05","UP","0524GP024","","","","","24","05","XAED","INDUSTRY","","","24","05","24","1","15","PM","01","0","0","0","0","","AURORA","627.23","08","61","2","1","005","E","LDJ0","4","538","7","Y","YARD 190","1","","4","WRWK","737159","004","N","","","000","","2","0","2","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","100","25224","T101","T102","0","0","0","0","T101","4","1","005","25324","","08C001","0","000000","0","1","0","0","1","07","15","","","1","6","","CL","","","","496","","2024","0","0","0","0","0","0","ADAMS","001","","","","N","654","2","LDJ04R-24 WAS DEPARTING ACME AFTER SPOTTING CARS AT THE INDUSTRY. AS THE CREW WAS APPROACHING EAST 2","2ND AVE THEY FELT A HARD JOLT AND THE TRAIN BOGGED DOWN. UPON LOOKING BACK AT THEIR CARS THEY NOTICE","D DUST AND THE 2 CAR IN THE CONSIST LEANING. CREWCONTACTED MOD. UPON ARRIVAL OF THE MTM AND INVESTIG","ATING THE INCIDENT. THE MTM FOUND THE GEOMETRY OF THE TRACKS JUST BEFORE THE POINT OF DERAILMENT TO","BE OUT OF SPECS AND CAUSED THE WHEELS TO ROLL UP AND OVER THE RAIL. **INDUSTRY MAINTAINS TRACK**","","","","","","","","","","","3","39.742188","-104.781285","2","5","K","","","LIMON SUB",
"24","03","CXRG","CX240328A","","","","","24","03","CXRG","CX240328A","","","24","03","28","9","30","AM","01","0","0","0","0","","LA VETA","199.8","08","34","2","1","005","E","MTN-","3","2950","1","Y","MAIN LINE","1","400.00","1","RWIX","074009","002","Y","","","000","","2","2","0","0","0","0","0","0","0","0","22","0","3","0","0","8","0","0","0","0","0","185197","T110","","0","0","0","0","T110","1","1","005","185197","","08C055","0","000000","0","3","1","1","1","05","30","05","30","1","6","","0","","","","272","","2024","0","0","0","0","0","0","HUERFANO","055","00","00","","N","1650","3","TRAIN CREW WAS ON DUTY AT 0400. TRAIN WAS BUILT IN YARD THEY DEPARTED. AS THEY WERE HEADING EAST BY","MP 199.8 TRAIN WENT INTO EMERGENCY AND THE TRAIN STOPPED. CREW THEN WENT BACK AND WALKED TRAIN IO IN","VESTIGATE AND SAW 8 CARS WERE DERAILED. CALLED DISPATCH AND SUPERVISORS.","","","","","","","","","","","","","0","37.525441","-105.139014","2","2","","","","ALAMOSA SUB",
"24","12","BNSF","SW1224106","","","","","24","12","BNSF","SW1224106","","","24","12","26","7","53","PM","01","0","0","0","0","","WINSLOW","285.9","04","45","3","1","004","E","YWIN","3","124","7","Y","2809","1","0","2","MWCX","481747","005","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","2","0","0","17326","3294","H018","","0","0","0","0","H018","2","1","004","20620","","04C017","0","000000","0","1","0","1","1","03","54","03","54","1","7","","1","","","","125","","2024","0","0","0","0","0","0","NAVAJO","017","","","","N","232","3","YWIN201126 DERAILED 2 RAILCARS DUE TO FAILURE TO PROPERLY SECURE HAND BRAKE ON CAR(S) (RAILROAD EMPL","OYEE). NO HAZMAT RELEASE.","","","","","","","","","","","","","","0","35.022623","-110.701215","2","5","K","","","SELIGMAN",
"24","03","KGTR","ID240077","24","03","BNSF","SW0324113","24","03","KGTR","ID240077","","","24","03","27","2","28","PM","01","8","0","0","0","","KINGMAN","0.1","04","66","2","1","007","E","","3","2","1","Y","5051","1","","4","ROIX","057723","015","N","ROIX","057723","015","N","4","0","0","0","0","0","0","0","0","0","34","0","15","0","0","0","0","2","0","0","10000","1000","E99C","","0","0","0","0","T212","2","1","007","24566","","04C015","0","000000","0","1","0","1","1","09","23","09","23","2","7","","3","","","","680","","2024","0","0","0","0","0","0","MOHAVE","015","00","00","","N","","","AT 1428 THE BN CONDUCTOR CALLED ME.  I WAS IN THE OFFICE AND WE WERE DONE WITH SWITCHING FOR THE DAY",".  HIS INITIAL STATEMENT WAS THEY SPLIT THE SOUTHWIRE SWITCH WHILE SHOVING BACK WITH THE INBOUND HE","WAS RIDING THE REAR.  I RESPONDED TO THE LOCATION AND THERE WERE TWO CARS OFF THE RAIL PAST THE SOUT","HWIRE SWITCH.  UPON FURTHER INVESTIGATION THE FIRST INDICATION OF THE DERAILMENT WAS JUST WEST OF TH","E FROG ON THE WEST LEG.  BN ROADMASTER WAS IN THE AREA AND SAID IT WAS A BROKEN BOLSTER ON A CAR.  T","HAT THE TRACK WAS IN GREAT SHAPE.   IT APPEARED THEY SHOVED ABOUT 6 CARS BEFORE THE WHEEL ASSEMBLY B","ECAME SEPARATED FROM THE CAR AND CAUSED THE TRAIN TO DERAIL AND THE AIR TO DUMP.","","","","","","","","","0","35.26132","-113.961757","2","5","","","","BERRY",
"24","05","AZER","AZE787524D","","","","","24","05","AZER","AZE787524D","","","24","05","07","7","0","AM","01","0","0","0","0","","CLIFTON","1197.9","04","50","1","1","010","R","AZER","4","3312","1","Y","SINGLE MAIN TRACK","2","170.40","1","MDCX","001363","017","Y","MDCX","001363","017","Y","3","0","0","0","0","0","0","0","0","0","20","0","20","0","0","7","0","1","0","0","64484","145711","E40C","","0","0","0","0","E40C","1","2","010","210195","","04C011","0","000000","0","1","0","1","0","03","","03","","1","7","","Cl","","","","99","","2024","0","0","0","0","0","0","GREENLEE","011","","","","N","2540","2","AZER 202-07 TRAVELING WESTBOUND DERAILED 8 CARS ON THE CLIFTON SUBDIVISION MAIN TRACK AT MP 1197.9.","","","","","","","","","","","","","","","0","32.879802","-109.201345","2","2","","","","CLIFTON",
"24","05","BNSF","SW0524104","","","","","24","05","BNSF","SW0524104","","","24","05","17","2","20","PM","01","0","0","0","0","","PHOENIX","190.0","04","99","2","1","004","E","RSWE","4","2374","1","Y","501","1","0","2","TILX","306578","004","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","6","0","0","12931","4929","M409","","0","0","0","0","M409","2","1","004","17860","","04C013","0","000000","0","1","0","1","1","09","20","09","20","1","7","","1","","","","150","","2024","0","0","0","0","0","0","MARICOPA","013","","","","N","3756","3","SWE003517 DERAILED 6 RAILCARS DUE TO A FOREIGN PIECE OF METAL, CAUGHT UP IN CAR, STRIKING THE SWITCH","POINT CAUSED THE SWITCH TO GAP. NO HAZMAT RELEASE","","","","","","","","","","","","","","0","33.475702","-112.111888","2","5","K","","","PHOENIX",
"24","04","UP","0424LA029","","","","","24","04","CLSX","INDUSTRY","","","24","04","17","3","0","PM","01","0","0","0","0","","MARANA","966.6","04","86","2","1","004","R","CRIR","4","12256","1","Y","INDUSTRY 775","1","","4","WFRX","940033","018","Y","","","000","","4","0","0","0","0","0","0","0","0","0","79","0","0","0","0","6","0","0","0","0","13847","150","T319","T205","0","0","0","0","T319","4","1","004","13997","","04C019","0","000000","0","1","0","1","1","01","45","01","45","1","7","","CL","","","","286","","2024","0","0","0","0","0","0","PIMA","019","","","","N","6500","3","COAL TRAIN CRIRI-17 DERAILED 6 CARS WHILE SHOVING INTO BALLOON TRACK. TRAIN DERAILED AT THE 772 SWIT","CH AFTER APPROXIMATELY 60 CARS HAD TRAVERSED THE SWITCH. WIDE GAUGE RAIL AT THE SWITCH APPEARS TO HA","VE BEEN THE CONTRIBUTING FACTOR IN CAR PICKING THESWITCH. **INDUSTRY MAINTAINS TRACK**","","","","","","","","","","","","","0","32.411474","-111.153212","2","5","K","","","GILA SUB",
"24","06","AZER","AZE822024D","","","","","24","06","AZER","AZE822024D","","","24","06","07","8","10","PM","01","0","0","0","0","","BYLAS","1173.5","04","97","4","1","025","E","107-","3","1750","1","Y","SINGLE MAIN TRACK","2","129.17","1","AZER","004009","005","N","","","000","","5","0","0","0","0","1","0","0","0","0","1","0","48","0","0","1","0","8","0","0","116787","198398","T109","","0","0","0","0","T109","1","2","025","315185","","04C009","0","000000","0","1","0","1","0","04","10","04","10","1","7","","Cl","","","","228","","2024","0","0","0","0","0","0","GRAHAM","009","","","","N","3156","3","07-07 WAS TRAVELING EASTBOUND AND NOTICED A SUN KINK IN THEIR HEADLIGHT IN FRONT OF THEM. CREW CAME","OUT OF POWER IN AN ATTEMPT TO SLOW DOWN BUT AT THAT POINT WENT INTO EMERGENCY, 1 LOCOMOTIVE AND 8 CA","RS DERAILED.  NRC #: 1401694","","","","","","","","","","","","","0","33.169819","-110.161851","2","2","P","","","MAINLINE",
"24","07","BNSF","SW0724107","","","","","24","07","BNSF","SW0724107","","","24","07","13","4","45","PM","01","7","0","0","0","","CONGRESS","123.9","04","105","2","1","008","E","HGUP","3","11492","1","Y","3001","4","12.3","2","BNSF","645817","034","Y","","","000","","3","0","0","0","1","0","0","0","0","0","86","0","0","0","0","5","0","0","0","0","154500","83861","T108","","0","0","0","0","T108","2","4","008","238361","","04C025","0","000000","0","1","0","2","0","09","19","09","19","1","7","","1","","","","129","","2024","0","0","0","0","0","0","YAVAPAI","025","","","","N","4542","3","HGUPPHX410 SHOVING YARD TRACK DERAILED 5 RAILCARS DUE TO TRACK ALIGNMENT IRREGULAR (OTHER THAN BUCKL","ED/SUNKINK) NO HAZMAT RELEASE","","","","","","","","","","","","","","0","34.151326","-112.843942","2","5","K","","","PHOENIX",
"24","01","BNSF","PR0124202","24","01","ATK","178187","24","01","BNSF","PR0124202","","057218E","24","01","29","10","8","PM","07","0","0","0","0","","KEENESBURG","502.4","08","21","4","1","000","","","","0","","","SINGLE MAIN TRACK","5","63.29","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","576294","M302","","0","0","0","15","M302","1","5","070","3576294","","08C123","0","000000","0","0","0","0","0","","","","","2","6","","1","","","","243","","2024","0","0","0","0","0","0","WELD","123","","","","","","","AMTRAK  A 6 1 28 REPORTED STRIKING A TANK TRUCK ON SINGLE MAIN TRACK. DERAILING 2 LOCOMOTIVES AND 7","PASSENGER RAILCARS AND 1 LUGGAGE RAILCAR DUE TO M302 - HIGHWAY USER INATTENTIVENESS. RELEASED APPROX","IMATELY 400 GALLONS OF OIL AND DIESEL FUEL.","","","","","","","","","","","","","","40.127855","-104.470734","1","1","Q","","","BRUSH",
"24","03","BNSF","KS0324108","","","","","24","03","BNSF","KS0324108","","","24","03","13","12","54","PM","01","0","0","0","0","","LA JUNTA","555.2","08","60","2","1","007","E","HDEN","1","2037","1","Y","0179","1","0","2","BNSF","314661","018","Y","","","000","","2","0","0","0","0","0","0","0","0","0","18","0","0","0","0","4","0","0","0","0","70774","20766","H607","H702","0","0","0","0","H607","2","1","007","91540","","08C089","0","000000","0","1","0","1","0","09","24","09","24","1","6","","1","","","","180","","2024","0","0","0","0","0","0","OTERO","089","","","","N","1288","2","H-DENAMS1-12A DERAILED 4 RAILCARS DUE TO H607 - FAILURE TO COMPLY WITH RESTRICTED SPEED OR ITS EQUIV","ALENT NOT IN CONNECTION WITH A BLOCK OR INTERLOCKING SIGNAL. NO HAZMAT RELEASED.","","","","","","","","","","","","","","0","37.988696","-103.549485","2","5","K","","","BOISE CITY",
"24","03","BNSF","PR0324107","","","","","24","03","BNSF","PR0324107","","","24","03","25","7","0","AM","01","0","0","0","0","","DENVER","541.1","08","39","1","6","007","R","YDEN","3","0","8","Y","MAIN 2 TRACK","1","0","1","BNSF","005874","001","","","","000","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154","20000","H305","H702","0","0","0","0","H305","1","1","007","20154","","08C031","0","000000","0","1","0","1","0","08","01","01","","1","6","","1","","","","144","","2024","0","0","0","0","0","0","DENVER","031","","","","N","73","2","Y-DEN832-1-24A DERAIL 1 LOCOMOTIVE DUE TO H305 - INSTRUCTION TO TRAIN/YARD CREW IMPROPER AND H702 -","SWITCH IMPROPERLY LINED. NO HAZMAT RELEASED.","","","","","","","","","","","","","","0","39.766","-104.992295","1","1","R","","","BRUSH",
"24","08","FEC","X47082824","24","08","BLF","20245270","24","08","FEC","X47082824","","272573H","24","08","28","12","10","PM","07","0","0","0","0","","DANIA","345.81","12","90","2","1","000","","","1","0","","","WEST MAIN","4","2.45","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","M308","","0","0","0","1","M308","1","4","060","20929","","12C011","0","000000","0","","","","","","","","","1","3","","2","","","","352","","2024","0","0","0","0","0","0","BROWARD","011","","","","","","","BLF723 TRAVELING NORTHBOUND ON THE WEST MAIN TRACK WHEN THEY OBSERVED A VEHICLE DRIVE AROUND THE LOW","ERED GATES AT MP345.81. THE CREW SOUNDED THE HORN AND PLACED THE TRAIN INTO EMERGENCY STRIKING THE V","EHICLE. THE DRIVER SUSTAINED SCRATCHES TO HIS FACE AND FOREHEAD AND WAS TRANSPORTED TO THE HOSPITAL.","FEC DAMAGE COST: $402.04. BLF DAMAGE COST: $20,527.","","","","","","","","","","","","","26.054039","-80.145812","1","1","B","Q","","SYSTEM",
